Open time,Open price,High price,Low price,Close price,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1626840000000,0.20935000,0.21738000,0.20934000,0.21733000,10196741.10000000,1626841799999,2180901.57337800,5629,4997432.10000000,1068143.91189300
1626841800000,0.21738000,0.21870000,0.21610000,0.21811000,6794156.10000000,1626843599999,1476598.49207000,4203,3241120.60000000,704548.56206100
1626843600000,0.21813000,0.21824000,0.21561000,0.21711000,3144969.30000000,1626845399999,681446.91644700,1959,1611738.60000000,349158.45400700
1626845400000,0.21709000,0.21872000,0.21673000,0.21736000,3112031.90000000,1626847199999,677085.14292200,1886,1527196.30000000,332257.13716700
1626847200000,0.21735000,0.22107000,0.21661000,0.22102000,4360093.10000000,1626848999999,954083.31864300,2476,2319709.90000000,507964.14932800
1626849000000,0.22094000,0.22183000,0.21840000,0.22079000,7412560.90000000,1626850799999,1631778.90758000,3810,3928063.30000000,864677.89341200
1626850800000,0.22085000,0.22155000,0.21832000,0.21937000,7333025.90000000,1626852599999,1612015.61866400,2981,3069192.60000000,674362.28652400
1626852600000,0.21934000,0.21982000,0.21718000,0.21840000,4926391.30000000,1626854399999,1074451.91582900,2305,2761629.60000000,602449.00199200
1626854400000,0.21840000,0.21863000,0.21512000,0.21545000,3823746.90000000,1626856199999,827833.05317700,2161,1810076.90000000,391548.41752600
1626856200000,0.21552000,0.21747000,0.21544000,0.21689000,2987275.00000000,1626857999999,647083.22954300,1607,1613344.90000000,349438.39704500
1626858000000,0.21687000,0.21791000,0.21654000,0.21731000,2581815.80000000,1626859799999,560769.51229700,1562,1295851.40000000,281501.00204400
1626859800000,0.21733000,0.22106000,0.21712000,0.22089000,5604836.50000000,1626861599999,1228939.54456000,2823,2809801.60000000,615982.32908700
1626861600000,0.22091000,0.22456000,0.22068000,0.22154000,10086238.20000000,1626863399999,2243820.15673800,5557,4667482.20000000,1037749.14739600
1626863400000,0.22159000,0.22240000,0.21946000,0.21999000,6681361.30000000,1626865199999,1476436.55953200,3401,3193021.10000000,705702.75343700
1626865200000,0.22002000,0.22234000,0.21962000,0.22155000,4920612.50000000,1626866999999,1086736.37108000,2437,2477833.50000000,547367.18673300
1626867000000,0.22156000,0.22402000,0.22129000,0.22319000,4763009.90000000,1626868799999,1059232.42264500,2721,2467248.80000000,548804.49844800
1626868800000,0.22320000,0.22676000,0.22183000,0.22504000,9710261.60000000,1626870599999,2181857.68955700,5309,4501588.50000000,1011425.56867800
1626870600000,0.22511000,0.22934000,0.22144000,0.22177000,17954201.70000000,1626872399999,4058363.06476200,9679,8630508.10000000,1951000.08044100
1626872400000,0.22177000,0.22327000,0.22177000,0.22320000,3836956.10000000,1626874199999,854450.30277400,2117,2030154.90000000,452083.00433100
1626874200000,0.22319000,0.22571000,0.22273000,0.22388000,5117600.50000000,1626875999999,1148434.48104500,2936,2775090.00000000,622846.55030700
1626876000000,0.22378000,0.22690000,0.22378000,0.22477000,5783292.80000000,1626877799999,1304739.51951600,3243,2674136.80000000,602997.12608000
1626877800000,0.22484000,0.22975000,0.22423000,0.22815000,15343972.80000000,1626879599999,3492544.63737100,6273,6525402.90000000,1484126.97922200
1626879600000,0.22815000,0.22930000,0.22701000,0.22864000,4991163.90000000,1626881399999,1138949.93130900,2973,2073045.60000000,473071.47459100
1626881400000,0.22879000,0.22882000,0.22462000,0.22718000,9067649.90000000,1626883199999,2051952.71670200,4308,4656681.60000000,1052860.40556400
1626883200000,0.22718000,0.22805000,0.22540000,0.22721000,5459744.80000000,1626884999999,1238828.03540700,3076,2766146.90000000,627758.71649900
1626885000000,0.22722000,0.23000000,0.22453000,0.22504000,16005581.50000000,1626886799999,3636702.68937600,6488,8385848.50000000,1905021.75896000
1626886800000,0.22511000,0.22530000,0.22043000,0.22290000,8088269.10000000,1626888599999,1802188.58767200,5005,4285160.80000000,954653.45913600
1626888600000,0.22290000,0.22499000,0.22205000,0.22464000,5844532.80000000,1626890399999,1306306.59108300,3018,3016403.90000000,674064.54692900
1626890400000,0.22457000,0.22827000,0.22335000,0.22467000,12333233.00000000,1626892199999,2782056.66054600,7181,6452809.80000000,1455547.74230000
1626892200000,0.22466000,0.22510000,0.21904000,0.21940000,6835360.50000000,1626893999999,1518861.50568500,4887,2804858.90000000,623885.52250000
