Open time,Open price,High price,Low price,Close price,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1672401600000,1190.69000000,1191.24000000,1188.57000000,1189.74000000,6720.56620000,1672403399999,7998518.42471500,8810,3121.70920000,3715310.31007600
1672403400000,1189.74000000,1193.46000000,1189.52000000,1192.18000000,6526.23730000,1672405199999,7780357.22091400,9583,3577.24260000,4264217.39053700
1672405200000,1192.17000000,1193.48000000,1190.97000000,1190.97000000,4910.31210000,1672406999999,5856552.55784500,9192,2363.45150000,2818917.42503500
1672407000000,1190.98000000,1191.75000000,1189.82000000,1190.66000000,4922.52170000,1672408799999,5860685.21509100,8242,2321.94950000,2764464.64181400
1672408800000,1190.65000000,1192.74000000,1189.37000000,1191.97000000,7307.56320000,1672410599999,8706924.20756900,9368,3852.52040000,4590170.46497800
1672410600000,1191.98000000,1194.11000000,1181.08000000,1189.32000000,22085.41800000,1672412399999,26229907.14560200,20373,11397.35880000,13536016.55171100
1672412400000,1189.32000000,1198.71000000,1187.46000000,1193.95000000,11746.20170000,1672414199999,14018973.32647000,12752,5829.13030000,6954412.75090800
1672414200000,1193.95000000,1197.56000000,1193.25000000,1195.07000000,8204.87350000,1672415999999,9808546.83023700,10050,4421.60220000,5285696.69688900
1672416000000,1195.07000000,1196.15000000,1192.84000000,1192.99000000,4482.80850000,1672417799999,5354504.27083000,7792,2122.49010000,2535083.24709900
1672417800000,1193.00000000,1195.75000000,1192.77000000,1195.52000000,2918.85510000,1672419599999,3486764.63626500,5989,1608.86050000,1921772.55289900
1672419600000,1195.52000000,1195.94000000,1194.00000000,1194.93000000,3117.31470000,1672421399999,3724312.20331700,5762,1601.41230000,1913063.00500000
1672421400000,1194.93000000,1196.10000000,1193.86000000,1195.55000000,3220.09120000,1672423199999,3847367.54968100,5813,1460.53800000,1745047.06408600
1672423200000,1195.55000000,1196.07000000,1194.02000000,1195.51000000,2793.77840000,1672424999999,3339432.78779000,5433,1375.58870000,1644160.96434600
1672425000000,1195.51000000,1198.30000000,1195.24000000,1197.65000000,3292.97250000,1672426799999,3941439.82922500,5577,1624.89100000,1944833.16102400
1672426800000,1197.66000000,1197.97000000,1195.74000000,1196.71000000,2809.06720000,1672428599999,3361208.06453500,5492,1438.61890000,1721318.62377800
1672428600000,1196.71000000,1196.80000000,1194.61000000,1194.89000000,3243.00660000,1672430399999,3877999.37765400,5279,1394.08380000,1667020.06067900
