Open time,Open price,High price,Low price,Close price,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1671062400000,9.59600000,9.64100000,9.58200000,9.61800000,26383.42000000,1671064199999,253612.71590000,838,12954.42000000,124581.54332000
1671064200000,9.61800000,9.62300000,9.55400000,9.55900000,22583.50000000,1671065999999,216476.21101000,603,9988.60000000,95757.96645000
1671066000000,9.55900000,9.60000000,9.55700000,9.58000000,14404.95000000,1671067799999,137969.68815000,526,6611.14000000,63324.66297000
1671067800000,9.58000000,9.59400000,9.38200000,9.44100000,113839.01000000,1671069599999,1077749.32935000,4394,45064.31000000,426637.98066000
1671069600000,9.44000000,9.47000000,9.37000000,9.45200000,32192.82000000,1671071399999,303630.81036000,1672,17924.93000000,169160.14423000
1671071400000,9.45100000,9.52300000,9.45100000,9.52300000,23375.69000000,1671073199999,221967.32459000,875,11770.55000000,111760.62897000
1671073200000,9.52200000,9.53200000,9.51000000,9.52000000,25276.37000000,1671074999999,240676.01347000,603,7863.11000000,74875.60588000
1671075000000,9.52000000,9.55500000,9.51900000,9.53300000,17445.78000000,1671076799999,166408.29950000,531,8208.94000000,78296.55962000
1671076800000,9.53500000,9.55100000,9.50200000,9.51100000,16376.03000000,1671078599999,155967.93743000,469,4999.68000000,47632.71191000
1671078600000,9.51300000,9.52100000,9.49600000,9.51900000,14716.46000000,1671080399999,139985.72877000,412,7608.49000000,72368.47639000
1671080400000,9.52000000,9.52200000,9.49200000,9.51700000,12193.93000000,1671082199999,115899.69206000,491,6450.35000000,61310.08779000
1671082200000,9.51500000,9.54000000,9.49800000,9.52400000,10707.48000000,1671083999999,101927.97496000,417,6139.58000000,58438.22450000
1671084000000,9.52300000,9.55500000,9.51100000,9.55400000,17053.00000000,1671085799999,162664.80700000,650,9598.27000000,91570.99363000
1671085800000,9.55200000,9.56000000,9.52500000,9.53200000,12781.23000000,1671087599999,122032.08602000,516,5265.45000000,50261.48831000
1671087600000,9.53100000,9.56900000,9.51100000,9.55000000,16588.50000000,1671089399999,158282.87567000,574,6623.99000000,63212.87505000
1671089400000,9.55100000,9.56800000,9.52800000,9.53200000,16184.54000000,1671091199999,154513.69109000,543,7440.21000000,71037.70454000
1671091200000,9.53000000,9.56200000,9.51900000,9.54900000,24985.62000000,1671092999999,238460.82647000,1030,8492.93000000,81066.69170000
1671093000000,9.55000000,9.61100000,9.54400000,9.56500000,40847.81000000,1671094799999,391258.55270000,1226,19518.88000000,186971.91968000
1671094800000,9.56600000,9.60100000,9.56400000,9.58900000,23581.93000000,1671096599999,226014.95841000,647,8120.68000000,77831.39741000
1671096600000,9.59000000,9.63300000,9.58300000,9.62400000,29266.47000000,1671098399999,281180.69387000,1105,17823.96000000,171241.76375000
1671098400000,9.62400000,9.62600000,9.58500000,9.58600000,12837.03000000,1671100199999,123249.29775000,480,4331.53000000,41578.52173000
1671100200000,9.58600000,9.62000000,9.57900000,9.60600000,36660.52000000,1671101999999,351978.67472000,848,24807.35000000,238151.02758000
1671102000000,9.60500000,9.63600000,9.59800000,9.61900000,17489.14000000,1671103799999,168206.75691000,563,8981.13000000,86366.02452000
1671103800000,9.61700000,9.66900000,9.61400000,9.66000000,25536.39000000,1671105599999,246407.59923000,950,12366.50000000,119327.07791000
1671105600000,9.65800000,9.66100000,9.62600000,9.65100000,15795.11000000,1671107399999,152315.51584000,589,7439.77000000,71744.01307000
1671107400000,9.64700000,9.66400000,9.63800000,9.65200000,11366.57000000,1671109199999,109738.74492000,414,6035.20000000,58258.24062000
1671109200000,9.65100000,9.65800000,9.54500000,9.58300000,70077.97000000,1671110999999,672477.03971000,1930,29381.97000000,282031.09014000
1671111000000,9.58200000,9.61900000,9.55900000,9.59700000,29121.75000000,1671112799999,279112.82685000,1144,12169.27000000,116640.20246000
1671112800000,9.59000000,9.59800000,9.56600000,9.59500000,15952.74000000,1671114599999,152841.93465000,607,8964.00000000,85882.46894000
1671114600000,9.59400000,9.60000000,9.54100000,9.56600000,34160.09000000,1671116399999,326707.57289000,896,17125.96000000,163793.64462000
1671116400000,9.56600000,9.63700000,9.55000000,9.63000000,35074.76000000,1671118199999,337100.42535000,1033,20014.87000000,192490.74281000
1671118200000,9.63200000,9.63200000,9.59100000,9.62300000,22378.11000000,1671119999999,215121.19966000,659,8773.64000000,84334.25943000
1671120000000,9.62300000,9.63900000,9.56200000,9.56800000,28373.23000000,1671121799999,272631.79487000,897,13284.47000000,127695.81858000
1671121800000,9.57000000,9.59900000,9.54600000,9.59200000,27543.26000000,1671123599999,263618.34676000,834,10112.17000000,96801.63266000
1671123600000,9.59000000,9.60200000,9.57700000,9.58600000,14003.11000000,1671125399999,134316.66548000,457,8184.68000000,78500.52028000
1671125400000,9.58500000,9.59700000,9.53500000,9.55600000,18787.04000000,1671127199999,179739.10357000,728,8944.20000000,85574.06760000
