Open time,Open price,High price,Low price,Close price,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1666396800000,11.73700000,11.75300000,11.64300000,11.73700000,61107.15000000,1666398599999,714483.51074000,2272,19141.00000000,223920.83947000
1666398600000,11.73900000,11.76200000,11.70100000,11.72300000,20801.12000000,1666400399999,244039.09317000,932,6976.88000000,81846.92585000
1666400400000,11.72300000,11.74000000,11.63700000,11.66300000,41245.49000000,1666402199999,481627.07298000,1303,13551.45000000,158279.90508000
1666402200000,11.66500000,11.66700000,11.59900000,11.59900000,19110.07000000,1666403999999,222242.89088000,879,9169.00000000,106657.73807000
1666404000000,11.59800000,11.66200000,11.59500000,11.62200000,17617.22000000,1666405799999,204914.52231000,812,7908.02000000,92008.79502000
1666405800000,11.62200000,11.62300000,11.56000000,11.58100000,28630.43000000,1666407599999,331885.40356000,1262,13916.91000000,161385.92235000
1666407600000,11.57900000,11.64000000,11.57500000,11.57700000,20801.82000000,1666409399999,241455.08263000,906,6625.27000000,76936.85209000
1666409400000,11.57900000,11.61300000,11.57500000,11.57700000,7642.27000000,1666411199999,88612.04876000,529,3837.99000000,44503.74652000
1666411200000,11.57700000,11.62900000,11.56300000,11.56700000,11318.90000000,1666412999999,131175.12358000,558,5354.81000000,62024.27316000
1666413000000,11.56700000,11.59900000,11.53300000,11.53700000,28892.81000000,1666414799999,334168.40365000,873,14558.96000000,168444.89504000
1666414800000,11.53700000,11.56500000,11.46300000,11.49200000,50330.33000000,1666416599999,579357.28381000,1749,15534.40000000,178913.65461000
1666416600000,11.49400000,11.55500000,11.49400000,11.54500000,19397.69000000,1666418399999,223738.55637000,846,6927.96000000,79910.76548000
1666418400000,11.54400000,11.60000000,11.54400000,11.58300000,20018.06000000,1666420199999,231692.77524000,825,9599.47000000,111125.00394000
1666420200000,11.58200000,11.63400000,11.58100000,11.60200000,21511.60000000,1666421999999,249744.32794000,848,11605.10000000,134743.21571000
1666422000000,11.60000000,11.67800000,11.59900000,11.63000000,37269.53000000,1666423799999,433994.75739000,1099,14517.53000000,169022.87363000
1666423800000,11.63000000,11.68000000,11.59900000,11.66900000,20305.21000000,1666425599999,236292.47780000,855,8692.00000000,101172.53791000
