Open time,Open price,High price,Low price,Close price,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1637726400000,217.06000000,220.33000000,216.97000000,219.53000000,26090.47000000,1637728199999,5708123.73710000,10179,11260.96000000,2463736.54590000
1637728200000,219.53000000,219.70000000,218.55000000,218.87000000,18332.96000000,1637729999999,4016700.21370000,7669,8799.59000000,1928177.50350000
1637730000000,218.87000000,219.96000000,218.30000000,219.26000000,14437.92000000,1637731799999,3163381.81420000,5635,6756.52000000,1480660.07380000
1637731800000,219.21000000,219.29000000,217.54000000,218.17000000,14737.49000000,1637733599999,3219779.60630000,5814,7184.24000000,1569979.81260000
1637733600000,218.15000000,218.33000000,215.20000000,215.54000000,27788.24000000,1637735399999,6010929.36770000,10658,14366.84000000,3107608.38610000
1637735400000,215.57000000,218.30000000,215.46000000,217.97000000,21792.19000000,1637737199999,4731409.93750000,7097,9722.43000000,2111353.21460000
1637737200000,217.95000000,218.69000000,216.90000000,217.75000000,27543.42000000,1637738999999,6003230.93770000,7670,11305.59000000,2463893.49570000
1637739000000,217.76000000,217.77000000,216.48000000,216.92000000,12741.86000000,1637740799999,2764358.79960000,4755,6377.15000000,1383407.98190000
1637740800000,216.88000000,217.89000000,216.18000000,217.82000000,13534.05000000,1637742599999,2935365.46710000,5291,6941.53000000,1505538.41370000
1637742600000,217.86000000,219.90000000,217.31000000,218.19000000,42330.61000000,1637744399999,9248244.54450000,13660,20068.75000000,4385974.87230000
1637744400000,218.19000000,219.26000000,217.63000000,219.24000000,29626.62000000,1637746199999,6467067.03980000,7977,11284.03000000,2463986.54750000
1637746200000,219.23000000,219.25000000,216.20000000,216.67000000,24929.03000000,1637747999999,5420742.36250000,9559,9350.62000000,2033956.42370000
1637748000000,216.67000000,217.15000000,215.30000000,215.38000000,33535.21000000,1637749799999,7247964.63370000,9628,13499.15000000,2917571.84490000
1637749800000,215.37000000,215.50000000,214.21000000,214.33000000,38673.45000000,1637751599999,8311364.63390000,11028,17542.46000000,3770341.77690000
1637751600000,214.33000000,216.45000000,214.04000000,215.83000000,31890.93000000,1637753399999,6864848.29140000,8674,15846.89000000,3411453.39940000
1637753400000,215.88000000,216.96000000,214.51000000,214.60000000,25479.72000000,1637755199999,5499898.60190000,7009,11962.67000000,2581159.17610000
1637755200000,214.58000000,215.34000000,214.15000000,214.62000000,24421.70000000,1637756999999,5242651.36820000,7792,13502.37000000,2898568.39480000
1637757000000,214.55000000,214.82000000,213.35000000,213.59000000,22391.54000000,1637758799999,4794247.40520000,8890,10273.92000000,2199993.01760000
1637758800000,213.55000000,214.26000000,212.38000000,213.79000000,41556.77000000,1637760599999,8864628.51940000,13823,19249.19000000,4106854.35710000
1637760600000,213.80000000,214.47000000,211.38000000,211.53000000,48404.22000000,1637762399999,10278329.16500000,13517,19896.29000000,4227510.93410000
1637762400000,211.52000000,212.49000000,207.11000000,208.80000000,136031.52000000,1637764199999,28512869.65440000,39203,72308.85000000,15151349.41360000
1637764200000,208.77000000,209.81000000,207.25000000,208.81000000,43133.33000000,1637765999999,8985739.97960000,12774,22228.70000000,4631446.02400000
1637766000000,208.80000000,210.60000000,208.24000000,209.60000000,36423.28000000,1637767799999,7637543.17380000,11865,20390.93000000,4275585.30690000
1637767800000,209.58000000,213.40000000,209.57000000,212.34000000,44873.27000000,1637769599999,9510819.61630000,17739,20634.41000000,4373013.49220000
1637769600000,212.33000000,214.00000000,208.60000000,208.75000000,53827.89000000,1637771399999,11373098.52740000,16965,26715.61000000,5647344.49720000
1637771400000,208.76000000,209.92000000,207.60000000,207.72000000,36829.58000000,1637773199999,7686573.40800000,11141,18726.49000000,3909596.74600000
1637773200000,207.71000000,208.66000000,205.80000000,205.96000000,56840.98000000,1637774999999,11786178.72940000,16701,25058.01000000,5196824.84960000
1637775000000,205.92000000,206.17000000,203.78000000,204.13000000,73290.61000000,1637776799999,15018721.69080000,23967,33977.62000000,6963234.90290000
1637776800000,204.11000000,206.72000000,203.83000000,205.28000000,84880.89000000,1637778599999,17423372.04320000,18804,43724.58000000,8972016.63240000
1637778600000,205.27000000,205.37000000,202.91000000,203.74000000,51100.39000000,1637780399999,10417753.00100000,16111,24568.76000000,5008656.88240000
1637780400000,203.73000000,204.32000000,200.30000000,200.45000000,73535.60000000,1637782199999,14842116.23680000,22852,37346.57000000,7536567.18370000
1637782200000,200.47000000,203.71000000,200.14000000,202.05000000,58349.25000000,1637783999999,11785765.93050000,16466,34156.77000000,6899304.02460000
1637784000000,202.06000000,205.04000000,200.73000000,204.38000000,54600.23000000,1637785799999,11108652.20640000,19480,27543.50000000,5601480.55820000
1637785800000,204.38000000,206.40000000,203.71000000,206.16000000,48126.53000000,1637787599999,9874103.37950000,14246,24197.33000000,4963841.79700000
1637787600000,206.16000000,206.52000000,204.36000000,205.58000000,43452.94000000,1637789399999,8925180.62460000,11419,19391.82000000,3983014.76240000
1637789400000,205.58000000,207.49000000,205.55000000,206.82000000,27005.09000000,1637791199999,5570748.56920000,9835,13003.69000000,2683084.93520000
1637791200000,206.91000000,207.92000000,205.72000000,205.86000000,25424.23000000,1637792999999,5257311.11440000,7262,11922.60000000,2466326.12020000
1637793000000,205.90000000,206.09000000,204.15000000,205.33000000,22544.23000000,1637794799999,4623474.79000000,7686,10492.56000000,2151243.08880000
1637794800000,205.29000000,206.83000000,204.58000000,204.69000000,20278.05000000,1637796599999,4172295.39790000,6826,10129.85000000,2084133.23750000
1637796600000,204.73000000,206.16000000,203.84000000,205.70000000,29847.52000000,1637798399999,6124102.00790000,8470,17267.52000000,3543923.28810000
1637798400000,205.76000000,208.48000000,204.71000000,208.04000000,45026.75000000,1637800199999,9322526.73650000,16172,23481.20000000,4863574.44140000
1637800200000,208.02000000,210.58000000,207.86000000,209.97000000,56390.42000000,1637801999999,11810279.93510000,20410,30911.94000000,6475011.38140000
1637802000000,209.95000000,211.70000000,208.74000000,210.48000000,50519.33000000,1637803799999,10637249.56510000,17664,25294.49000000,5326604.23270000
1637803800000,210.51000000,210.95000000,208.27000000,209.12000000,44381.42000000,1637805599999,9304639.16990000,10678,20765.14000000,4354997.80670000
1637805600000,209.11000000,209.80000000,207.90000000,208.73000000,16682.41000000,1637807399999,3484293.50760000,6815,7832.85000000,1636806.05260000
1637807400000,208.73000000,209.29000000,207.54000000,208.81000000,19019.64000000,1637809199999,3965333.77390000,6699,9344.63000000,1948330.25720000
